Year,Health Condition,General happiness,U.S. Region,Income,Race,Sex,Highest Degree,Age,Marital status,Work Status,ID
2016,Excellent,10,Middle atlantic,$25000 or more,White,Female,High school,63,Married,Working fulltime,1565
2016,Good,10,Middle atlantic,$25000 or more,White,Female,Graduate,63,Widowed,Working fulltime,1568
2016,Fair,10,Middle atlantic,Lt $1000,White,Female,Graduate,66,Widowed,Working parttime,1570
2016,Fair,10,Middle atlantic,$25000 or more,White,Female,Graduate,49,Married,Working fulltime,1572
2016,Good,5,Middle atlantic,$25000 or more,White,Male,Graduate,57,Married,Working fulltime,1573
2016,Fair,5,Middle atlantic,$25000 or more,White,Female,High school,41,Divorced,Working fulltime,1574
2016,Good,10,Middle atlantic,$25000 or more,White,Female,Graduate,42,Never married,Working fulltime,1575
2016,Good,10,Middle atlantic,$25000 or more,White,Male,Bachelor,38,Married,Temp not working,1576
2016,Fair,0,Middle atlantic,$5000 to 5999,Black,Female,High school,39,Married,"Unempl, laid off",1579
2016,Good,10,Middle atlantic,$15000 - 19999,White,Female,Lt high school,38,Divorced,"Unempl, laid off",1580
2016,Excellent,10,Middle atlantic,$25000 or more,White,Male,High school,55,Separated,Working fulltime,1581
2016,Good,10,Middle atlantic,$10000 - 14999,White,Male,High school,32,Never married,Working fulltime,1583
2016,Good,10,Middle atlantic,$25000 or more,White,Male,High school,35,Never married,Working fulltime,1585
2016,Good,0,Middle atlantic,$20000 - 24999,Black,Female,High school,32,Married,Working fulltime,1587
2016,Excellent,10,Middle atlantic,$15000 - 19999,White,Female,Graduate,67,Never married,Working parttime,1588
2016,Excellent,5,Middle atlantic,$25000 or more,White,Female,Junior college,59,Married,Working fulltime,1590
2016,Fair,10,Middle atlantic,$25000 or more,White,Male,High school,57,Married,Retired,1591
2016,Good,5,Middle atlantic,$25000 or more,White,Female,High school,66,Divorced,Retired,1593
2016,Excellent,10,Middle atlantic,$25000 or more,White,Male,High school,35,Married,Working fulltime,1594
2016,Good,10,Middle atlantic,$25000 or more,White,Female,Graduate,52,Married,Working fulltime,1596
2016,Good,5,Middle atlantic,$25000 or more,White,Male,High school,48,Married,Working fulltime,1600
2016,Good,5,Middle atlantic,$25000 or more,White,Female,High school,66,Divorced,Working fulltime,1603
2016,Fair,10,Middle atlantic,$1000 to 2999,Black,Female,High school,57,Never married,Working parttime,1605
2016,Good,10,Middle atlantic,$25000 or more,White,Male,High school,37,Divorced,Working fulltime,1612
2016,Good,10,Middle atlantic,$10000 - 14999,White,Female,High school,67,Divorced,Working parttime,1615
2016,Good,10,Middle atlantic,$25000 or more,White,Male,High school,30,Married,Working fulltime,1617
2016,Excellent,10,Middle atlantic,$15000 - 19999,White,Female,Bachelor,53,Married,Working parttime,1620
2016,Excellent,5,Middle atlantic,$25000 or more,White,Female,High school,51,Widowed,Working fulltime,1622
2016,Good,10,South atlantic,$20000 - 24999,Black,Male,High school,25,Never married,Working fulltime,1630
2016,Excellent,0,South atlantic,$25000 or more,Black,Female,High school,37,Divorced,Working fulltime,1632
2016,Good,5,South atlantic,$25000 or more,White,Female,Junior college,29,Never married,Working fulltime,1644
2016,Good,5,South atlantic,$10000 - 14999,White,Female,Lt high school,69,Married,Working parttime,1651
2016,Good,10,South atlantic,$10000 - 14999,White,Male,High school,68,Married,Working parttime,1654
2016,Good,5,South atlantic,$25000 or more,White,Female,Bachelor,28,Divorced,Working fulltime,1655
2016,Excellent,0,South atlantic,$20000 - 24999,White,Female,Junior college,30,Never married,Working fulltime,1658
2016,Good,10,South atlantic,$10000 - 14999,Other,Female,Bachelor,46,Married,Working parttime,1662
2016,Good,10,South atlantic,$25000 or more,White,Female,High school,43,Married,Working fulltime,1663
2016,Good,5,South atlantic,$25000 or more,White,Male,Bachelor,27,Never married,Working fulltime,1664
2016,Good,10,South atlantic,$10000 - 14999,Other,Female,Graduate,50,Married,Keeping house,1667
2016,Good,0,South atlantic,$5000 to 5999,White,Female,Bachelor,23,Never married,Working fulltime,1671
2016,Fair,10,South atlantic,$25000 or more,White,Female,High school,39,Divorced,Working fulltime,1675
2016,Good,0,South atlantic,$20000 - 24999,Other,Female,Bachelor,47,Separated,Working fulltime,1676
2016,Excellent,10,South atlantic,$25000 or more,White,Male,Graduate,52,Never married,Working fulltime,1678
2016,Good,5,South atlantic,$20000 - 24999,White,Female,Lt high school,60,Married,Working fulltime,1679
2016,Fair,10,South atlantic,$15000 - 19999,White,Male,Graduate,66,Never married,Retired,1680
2016,Fair,0,South atlantic,$5000 to 5999,White,Female,Junior college,31,Never married,Working parttime,1682
2016,Excellent,5,South atlantic,$25000 or more,White,Female,Bachelor,68,Married,Retired,1683
2016,Excellent,5,South atlantic,$8000 to 9999,White,Male,High school,81,Divorced,Working parttime,1686
2016,Good,10,South atlantic,$25000 or more,White,Female,High school,56,Married,Working fulltime,1687
2016,Excellent,10,South atlantic,$25000 or more,Black,Female,Bachelor,50,Divorced,Working fulltime,1692
2016,Good,5,South atlantic,$25000 or more,Black,Female,Bachelor,59,Married,Working fulltime,1700
2016,Fair,10,South atlantic,$25000 or more,White,Female,Lt high school,48,Divorced,Working fulltime,1703
2016,Good,10,South atlantic,$25000 or more,Black,Female,High school,54,Divorced,"Unempl, laid off",1704
2016,Excellent,10,South atlantic,$25000 or more,Black,Female,Graduate,41,Married,Keeping house,1705
2016,Fair,10,South atlantic,$25000 or more,White,Male,Bachelor,34,Married,Working fulltime,1706
2016,Excellent,5,South atlantic,$25000 or more,White,Male,Junior college,64,Married,Working fulltime,1710
2016,Good,5,South atlantic,$3000 to 3999,White,Female,Bachelor,41,Married,Working fulltime,1715
2016,Good,10,South atlantic,$25000 or more,Black,Female,Bachelor,45,Divorced,Temp not working,1717
2016,Good,10,South atlantic,$25000 or more,Black,Female,High school,35,Never married,Working fulltime,1718
2016,Good,0,South atlantic,$7000 to 7999,Black,Female,High school,26,Never married,Working fulltime,1721
2016,Good,0,South atlantic,$1000 to 2999,Black,Female,High school,31,Never married,Keeping house,1722
2016,Fair,0,South atlantic,$1000 to 2999,Black,Male,High school,19,Never married,School,1724
2016,Good,10,South atlantic,$25000 or more,Black,Female,Junior college,55,Never married,Working fulltime,1726
2016,Good,5,South atlantic,$15000 - 19999,Black,Female,Junior college,31,Married,Working fulltime,1730
2016,Fair,10,South atlantic,$25000 or more,White,Female,High school,58,Married,Working fulltime,1737
2016,Fair,10,South atlantic,$20000 - 24999,Black,Male,High school,49,Married,Temp not working,1743
2016,Excellent,5,South atlantic,$25000 or more,White,Male,Bachelor,28,Never married,Working fulltime,1746
2016,Good,10,South atlantic,$20000 - 24999,Black,Male,Bachelor,33,Never married,Working fulltime,1749
2016,Good,0,South atlantic,$8000 to 9999,Black,Female,High school,39,Separated,Working fulltime,1752
2016,Good,10,South atlantic,$25000 or more,Black,Female,Graduate,37,Never married,Working fulltime,1753
2016,Fair,0,South atlantic,$25000 or more,Black,Female,High school,44,Never married,Keeping house,1754
2016,Good,10,South atlantic,$25000 or more,White,Female,Junior college,36,Divorced,Working fulltime,1755
2016,Excellent,5,South atlantic,$5000 to 5999,Black,Male,High school,44,Divorced,Working fulltime,1757
2016,Good,10,South atlantic,$3000 to 3999,Black,Female,Graduate,66,Never married,Working fulltime,1758
2016,Good,5,South atlantic,$20000 - 24999,Black,Male,High school,30,Married,Working fulltime,1764
2016,Good,10,South atlantic,$20000 - 24999,Black,Male,High school,48,Married,Working fulltime,1766
2016,Fair,0,South atlantic,$25000 or more,Black,Male,High school,47,Divorced,Working fulltime,1768
2016,Good,10,South atlantic,$25000 or more,White,Female,Junior college,39,Never married,Working fulltime,1774
2016,Good,10,South atlantic,$10000 - 14999,White,Female,High school,21,Never married,Working fulltime,1777
2016,Fair,0,South atlantic,$8000 to 9999,Black,Female,Bachelor,61,Divorced,Working parttime,1779
2016,Good,0,South atlantic,$20000 - 24999,Black,Female,High school,58,Divorced,Working parttime,1780
2016,Fair,10,South atlantic,$25000 or more,White,Male,Bachelor,52,Never married,Working fulltime,1781
2016,Good,5,South atlantic,$25000 or more,White,Female,Graduate,63,Married,Retired,1783
2016,Good,10,South atlantic,$25000 or more,White,Male,High school,50,Married,Working fulltime,1787
2016,Excellent,5,South atlantic,$10000 - 14999,Black,Male,High school,19,Never married,School,1791
2016,Good,5,South atlantic,$25000 or more,Black,Female,High school,40,Never married,Working fulltime,1798
2016,Good,10,South atlantic,$25000 or more,White,Male,Bachelor,41,Never married,Working fulltime,1799
2016,Good,5,South atlantic,$25000 or more,White,Male,High school,57,Married,Working fulltime,1801
2016,Good,10,South atlantic,$15000 - 19999,White,Female,High school,67,Married,Working parttime,1804
2016,Good,10,South atlantic,$25000 or more,White,Male,Bachelor,32,Married,Working fulltime,1807
2016,Excellent,5,South atlantic,$25000 or more,White,Female,Bachelor,61,Divorced,Working fulltime,1810
2016,Excellent,0,South atlantic,$25000 or more,Black,Male,Junior college,48,Divorced,Working fulltime,1812
2016,Good,10,South atlantic,$25000 or more,White,Male,High school,65,Divorced,Working parttime,1813
2016,Excellent,5,South atlantic,$25000 or more,White,Male,High school,78,Widowed,Retired,1819
2016,Good,5,South atlantic,$25000 or more,White,Male,Bachelor,50,Never married,Working fulltime,1825
2016,Excellent,10,South atlantic,$25000 or more,Black,Female,Bachelor,36,Never married,Working fulltime,1827
2016,Fair,0,South atlantic,$15000 - 19999,Black,Female,Bachelor,45,Never married,"Unempl, laid off",1828
2016,Excellent,10,South atlantic,$20000 - 24999,Black,Female,Junior college,53,Never married,Working fulltime,1829
2016,Fair,0,South atlantic,$25000 or more,White,Male,Lt high school,43,Married,Working fulltime,1835
2016,Good,10,South atlantic,$25000 or more,White,Female,Junior college,37,Married,Working fulltime,1838
2016,Good,10,South atlantic,$15000 - 19999,White,Female,High school,36,Married,Working parttime,1840
2016,Good,5,E. sou. central,$25000 or more,White,Female,Junior college,40,Married,Working fulltime,1843
2016,Good,5,E. sou. central,$25000 or more,White,Female,High school,53,Married,Working parttime,1844
2016,Fair,5,E. sou. central,$25000 or more,White,Male,High school,44,Married,Working fulltime,1846
2016,Good,10,E. sou. central,$6000 to 6999,White,Male,High school,24,Never married,Working fulltime,1850
2016,Good,0,E. sou. central,$7000 to 7999,White,Male,High school,79,Divorced,Working fulltime,1854
2016,Fair,10,E. sou. central,$10000 - 14999,Black,Male,High school,33,Never married,"Unempl, laid off",1857
2016,Good,10,E. sou. central,$25000 or more,White,Female,Graduate,71,Widowed,Working parttime,1859
2016,Good,10,E. sou. central,$25000 or more,Black,Female,Lt high school,78,Widowed,Working parttime,1860
2016,Good,5,E. sou. central,$25000 or more,Other,Female,High school,42,Never married,Working fulltime,1861
2016,Fair,10,E. sou. central,$25000 or more,White,Female,Junior college,58,Married,Other,1867
2016,Poor,0,E. sou. central,$20000 - 24999,White,Male,High school,62,Married,Working fulltime,1873
2016,Good,5,E. sou. central,$15000 - 19999,White,Female,High school,58,Married,Working fulltime,1878
2016,Good,10,E. sou. central,$25000 or more,Black,Male,Graduate,65,Married,Working fulltime,1880
2016,Good,0,E. sou. central,$8000 to 9999,Black,Female,High school,54,Divorced,Temp not working,1886
2016,Excellent,10,E. sou. central,$3000 to 3999,Other,Male,Graduate,39,Never married,Temp not working,1890
2016,Fair,10,E. sou. central,$25000 or more,White,Male,High school,43,Married,Working fulltime,1893
2016,Fair,10,E. sou. central,$20000 - 24999,White,Female,High school,70,Widowed,Working parttime,1896
2016,Good,10,E. sou. central,$3000 to 3999,Black,Male,High school,27,Never married,Working parttime,1898
2016,Good,10,E. sou. central,$25000 or more,White,Male,Graduate,52,Married,Working fulltime,1899
2016,Poor,0,E. sou. central,$15000 - 19999,White,Female,Junior college,38,Divorced,Working fulltime,1901
2016,Fair,10,E. sou. central,$20000 - 24999,White,Female,Junior college,63,Divorced,Working fulltime,1902
2016,Good,10,E. sou. central,$25000 or more,Black,Female,High school,35,Married,Working fulltime,1904
2016,Good,10,E. sou. central,$25000 or more,Black,Female,High school,41,Married,Working fulltime,1906
2016,Poor,0,E. sou. central,$10000 - 14999,White,Female,Bachelor,65,Never married,Retired,1908
2016,Excellent,5,E. sou. central,$5000 to 5999,Black,Female,High school,25,Never married,Temp not working,1909
2016,Good,5,E. sou. central,$25000 or more,Black,Male,High school,58,Married,Working fulltime,1913
2016,Fair,10,E. sou. central,$15000 - 19999,Black,Female,High school,39,Separated,Working fulltime,1916
2016,Fair,10,E. sou. central,$25000 or more,Black,Female,Graduate,47,Never married,Working fulltime,1917
2016,Good,0,E. sou. central,$1000 to 2999,Black,Male,High school,28,Never married,"Unempl, laid off",1918
2016,Good,10,E. sou. central,$25000 or more,White,Female,Junior college,35,Divorced,Working parttime,1922
2016,Excellent,10,E. sou. central,$4000 to 4999,Black,Female,Bachelor,67,Divorced,Working fulltime,1928
2016,Good,10,E. sou. central,$3000 to 3999,Black,Female,High school,25,Never married,Working parttime,1932
2016,Good,5,E. sou. central,$25000 or more,Other,Male,High school,43,Separated,Working fulltime,1937
2016,Good,5,E. sou. central,$25000 or more,White,Male,High school,62,Married,Working fulltime,1938
2016,Good,10,E. sou. central,$15000 - 19999,White,Female,High school,39,Divorced,Working fulltime,1939
2016,Fair,10,E. sou. central,$25000 or more,Other,Male,High school,47,Never married,Working fulltime,1948
2016,Fair,0,E. sou. central,$15000 - 19999,White,Male,Bachelor,46,Married,"Unempl, laid off",1950
2016,Fair,10,E. sou. central,$25000 or more,White,Female,High school,57,Married,Working fulltime,1951
2016,Good,10,E. sou. central,$25000 or more,White,Female,High school,65,Married,Temp not working,1961
2016,Fair,10,E. sou. central,$15000 - 19999,Black,Female,High school,28,Never married,Working fulltime,1964
2016,Fair,10,E. sou. central,$25000 or more,Black,Male,High school,34,Married,Working fulltime,1965
2016,Good,5,E. sou. central,$8000 to 9999,White,Female,High school,57,Married,Working parttime,1972
2016,Excellent,10,E. sou. central,$25000 or more,White,Female,Graduate,70,Widowed,Working parttime,1973
2016,Good,10,E. nor. central,$25000 or more,White,Female,Bachelor,26,Married,Working fulltime,1978
2016,Good,5,E. nor. central,$20000 - 24999,White,Male,High school,57,Divorced,Working fulltime,1979
2016,Good,0,South atlantic,$25000 or more,White,Male,Bachelor,27,Married,Working fulltime,1984
2016,Excellent,10,South atlantic,$25000 or more,White,Male,High school,27,Married,Working fulltime,1985
2016,Good,10,South atlantic,$10000 - 14999,White,Female,Junior college,69,Married,Working fulltime,1991
2016,Fair,0,South atlantic,$25000 or more,White,Male,High school,61,Divorced,Working fulltime,1999
2016,Excellent,5,South atlantic,$6000 to 6999,White,Female,Bachelor,29,Married,School,2001
2016,Good,5,South atlantic,$3000 to 3999,White,Female,High school,42,Married,Working parttime,2007
2016,Good,10,South atlantic,$25000 or more,White,Male,Bachelor,44,Married,Working fulltime,2008
2016,Good,10,South atlantic,Lt $1000,White,Female,Bachelor,37,Married,Working parttime,2011
2016,Excellent,5,South atlantic,$25000 or more,White,Male,Junior college,30,Married,Working fulltime,2016
2016,Excellent,10,Middle atlantic,$15000 - 19999,White,Male,Junior college,62,Married,Retired,2020
2016,Fair,0,Middle atlantic,$20000 - 24999,White,Female,Bachelor,41,Divorced,Keeping house,2021
2016,Good,10,Middle atlantic,$25000 or more,White,Male,High school,24,Never married,"Unempl, laid off",2025
2016,Poor,0,Middle atlantic,$6000 to 6999,White,Male,High school,42,Divorced,"Unempl, laid off",2027
2016,Fair,10,E. nor. central,$25000 or more,White,Male,High school,59,Divorced,Keeping house,2029
2016,Excellent,10,E. nor. central,$25000 or more,White,Female,High school,44,Married,Working fulltime,2032
2016,Fair,5,E. nor. central,$15000 - 19999,White,Female,High school,67,Married,Working parttime,2033
2016,Good,10,E. nor. central,$10000 - 14999,White,Female,High school,22,Never married,Working parttime,2035
2016,Fair,0,E. nor. central,Lt $1000,White,Male,High school,23,Never married,Working fulltime,2038
2016,Excellent,5,E. nor. central,$25000 or more,White,Male,Bachelor,33,Married,Working fulltime,2039
2016,Good,5,E. nor. central,$1000 to 2999,White,Female,High school,58,Married,Working parttime,2042
2016,Excellent,5,E. nor. central,$25000 or more,White,Female,High school,63,Married,Working fulltime,2044
2016,Good,10,E. nor. central,$25000 or more,White,Male,High school,35,Married,Working fulltime,2051
2016,Good,0,E. nor. central,$25000 or more,Black,Male,High school,38,Married,Working fulltime,2056
2016,Excellent,0,E. nor. central,$25000 or more,White,Male,Bachelor,32,Never married,Working parttime,2058
2016,Excellent,5,E. nor. central,$25000 or more,White,Male,Graduate,60,Married,Working parttime,2059
2016,Excellent,5,E. nor. central,$25000 or more,Black,Female,Junior college,64,Widowed,Working fulltime,2060
2016,Good,5,E. nor. central,$10000 - 14999,White,Male,High school,65,Married,Working parttime,2062
2016,Excellent,10,E. nor. central,$25000 or more,White,Female,Bachelor,41,Married,Working fulltime,2063
2016,Good,10,E. nor. central,$25000 or more,White,Female,Graduate,62,Never married,Working fulltime,2066
2016,Good,0,E. nor. central,$25000 or more,White,Male,High school,52,Divorced,"Unempl, laid off",2067
2016,Good,10,E. nor. central,$25000 or more,White,Male,Graduate,52,Divorced,Working fulltime,2072
2016,Excellent,10,E. nor. central,$4000 to 4999,White,Female,Bachelor,54,Married,Working fulltime,2073
2016,Good,10,E. nor. central,$25000 or more,White,Male,Graduate,42,Married,Working fulltime,2075
2016,Fair,0,E. nor. central,$15000 - 19999,White,Female,High school,41,Never married,Working fulltime,2078
2016,Good,10,E. nor. central,$25000 or more,White,Male,Graduate,57,Married,Working parttime,2079
2016,Good,10,E. nor. central,$25000 or more,White,Male,Graduate,46,Married,Working fulltime,2082
2016,Fair,10,E. nor. central,$25000 or more,White,Male,High school,57,Divorced,Working fulltime,2084
2016,Excellent,10,E. nor. central,$25000 or more,White,Female,High school,66,Married,Working parttime,2085
2016,Fair,5,E. nor. central,$25000 or more,White,Male,High school,42,Married,Working fulltime,2087
2016,Good,10,E. nor. central,$25000 or more,White,Male,High school,60,Married,Working fulltime,2088
2016,Excellent,5,E. nor. central,$25000 or more,White,Male,High school,33,Married,Working fulltime,2089
2016,Excellent,5,E. nor. central,$1000 to 2999,Black,Male,Bachelor,22,Never married,School,2094
2016,Good,10,E. nor. central,$20000 - 24999,White,Female,High school,35,Never married,Working fulltime,2099
2016,Good,10,E. nor. central,$25000 or more,White,Female,Bachelor,60,Married,Working parttime,2100
2016,Good,10,E. nor. central,$8000 to 9999,White,Female,High school,65,Married,Working parttime,2101
2016,Good,10,E. nor. central,$25000 or more,White,Male,Junior college,30,Married,Working fulltime,2105
2016,Fair,5,E. nor. central,$25000 or more,White,Male,High school,35,Married,Working fulltime,2107
2016,Good,5,E. nor. central,$25000 or more,Black,Female,High school,72,Divorced,Working parttime,2108
2016,Poor,5,E. nor. central,$10000 - 14999,White,Female,High school,61,Married,Working parttime,2111
2016,Excellent,10,E. nor. central,$25000 or more,White,Male,High school,32,Married,Working fulltime,2114
2016,Poor,0,E. nor. central,$1000 to 2999,White,Female,Lt high school,29,Never married,Working parttime,2116
2016,Excellent,10,E. nor. central,$25000 or more,White,Male,High school,57,Divorced,Working fulltime,2118
2016,Fair,5,E. nor. central,$20000 - 24999,White,Female,High school,21,Never married,Working parttime,2126
2016,Good,10,E. nor. central,$25000 or more,White,Male,High school,53,Married,Working fulltime,2128
2016,Excellent,10,E. nor. central,$25000 or more,White,Female,Bachelor,47,Married,Working fulltime,2130
2016,Good,5,E. nor. central,$25000 or more,White,Male,Bachelor,65,Married,Working fulltime,2135
2016,Fair,10,E. nor. central,$20000 - 24999,White,Male,Lt high school,41,Married,Working fulltime,2136
2016,Fair,10,E. nor. central,$25000 or more,White,Female,High school,61,Married,Working fulltime,2138
2016,Excellent,5,E. nor. central,$25000 or more,White,Female,Bachelor,32,Married,Working fulltime,2139
2016,Good,10,E. nor. central,$25000 or more,White,Male,High school,58,Married,Working fulltime,2144
2016,Fair,10,E. nor. central,$25000 or more,White,Male,High school,42,Never married,Working fulltime,2154
2016,Good,10,E. nor. central,$15000 - 19999,White,Female,High school,29,Never married,Working fulltime,2156
2016,Poor,0,E. nor. central,$20000 - 24999,White,Female,High school,61,Never married,Working fulltime,2158
2016,Good,5,W. nor. central,$25000 or more,White,Female,Junior college,63,Married,Working fulltime,2162
2016,Excellent,0,W. nor. central,$3000 to 3999,White,Female,Junior college,47,Married,Working parttime,2167
2016,Excellent,5,W. nor. central,$25000 or more,White,Male,High school,81,Married,Working fulltime,2171
2016,Good,10,W. nor. central,Lt $1000,White,Male,Lt high school,71,Divorced,Working parttime,2174
2016,Good,10,W. nor. central,$25000 or more,White,Female,Junior college,48,Married,Working fulltime,2176
2016,Fair,10,W. nor. central,$10000 - 14999,White,Male,High school,25,Never married,Working fulltime,2179
2016,Good,10,W. nor. central,$25000 or more,White,Female,High school,53,Married,Working fulltime,2181
2016,Good,10,W. nor. central,$1000 to 2999,Other,Female,High school,63,Divorced,Retired,2182
2016,Good,10,W. nor. central,$25000 or more,White,Female,High school,60,Divorced,Working fulltime,2184
2016,Excellent,5,W. nor. central,Lt $1000,White,Female,High school,78,Widowed,Keeping house,2185
2016,Good,10,W. nor. central,$25000 or more,White,Female,High school,49,Married,Working fulltime,2187
2016,Excellent,10,W. nor. central,$25000 or more,White,Female,Graduate,31,Married,Working fulltime,2189
2016,Excellent,5,W. nor. central,$25000 or more,White,Female,Bachelor,24,Never married,Working fulltime,2192
2016,Good,5,W. nor. central,$25000 or more,White,Male,Graduate,29,Married,Working fulltime,2193
2016,Fair,10,W. nor. central,$25000 or more,White,Male,Bachelor,25,Never married,Working fulltime,2196
2016,Fair,0,W. nor. central,$10000 - 14999,White,Male,Graduate,50,Divorced,Working fulltime,2197
2016,Good,10,W. nor. central,$25000 or more,White,Male,High school,67,Married,Working fulltime,2200
2016,Fair,10,W. nor. central,$20000 - 24999,White,Female,High school,39,Married,Keeping house,2209
2016,Good,10,W. nor. central,$20000 - 24999,White,Male,High school,67,Divorced,Working fulltime,2214
2016,Poor,10,W. nor. central,$6000 to 6999,White,Male,High school,32,Separated,Working fulltime,2218
2016,Good,10,W. nor. central,$6000 to 6999,Black,Female,High school,64,Divorced,Working parttime,2221
2016,Good,10,W. nor. central,$25000 or more,Other,Male,High school,46,Married,Working fulltime,2222
2016,Good,10,W. nor. central,$3000 to 3999,White,Female,High school,20,Never married,School,2225
2016,Good,10,W. nor. central,$25000 or more,White,Male,High school,40,Divorced,Temp not working,2230
2016,Excellent,10,W. sou. central,$25000 or more,White,Male,Bachelor,32,Married,Working fulltime,2234
2016,Good,5,W. sou. central,$25000 or more,White,Male,Junior college,27,Married,Working fulltime,2240
2016,Good,5,W. sou. central,$1000 to 2999,Black,Female,High school,53,Divorced,Working fulltime,2247
2016,Fair,5,W. sou. central,$20000 - 24999,Black,Male,High school,49,Married,Working fulltime,2259
2016,Good,0,W. sou. central,$15000 - 19999,White,Female,High school,41,Separated,Working fulltime,2264
2016,Excellent,5,W. sou. central,$25000 or more,White,Male,Lt high school,42,Married,Working fulltime,2265
2016,Good,5,W. sou. central,$25000 or more,White,Female,Junior college,44,Married,Working fulltime,2268
2016,Good,10,W. sou. central,$20000 - 24999,White,Female,High school,56,Married,Working fulltime,2272
2016,Fair,10,W. sou. central,$25000 or more,White,Male,High school,53,Married,Working fulltime,2274
2016,Good,10,W. sou. central,$25000 or more,Other,Male,Lt high school,33,Married,Working fulltime,2275
2016,Good,10,W. sou. central,$25000 or more,White,Female,High school,56,Divorced,Working fulltime,2277
2016,Fair,0,W. sou. central,$6000 to 6999,White,Female,Junior college,59,Widowed,Working fulltime,2280
2016,Good,10,W. sou. central,$20000 - 24999,Black,Female,Bachelor,52,Separated,Working fulltime,2281
2016,Fair,10,W. sou. central,$15000 - 19999,White,Male,High school,27,Never married,"Unempl, laid off",2283
2016,Excellent,10,W. sou. central,$25000 or more,White,Male,Bachelor,70,Married,Working fulltime,2284
2016,Fair,10,W. sou. central,$5000 to 5999,White,Female,Lt high school,54,Married,Working parttime,2287
2016,Fair,10,W. sou. central,$10000 - 14999,Black,Female,Lt high school,21,Never married,Working parttime,2288
2016,Excellent,10,W. sou. central,$3000 to 3999,White,Female,Junior college,46,Married,Working fulltime,2290
2016,Good,5,W. sou. central,$25000 or more,Other,Male,High school,24,Never married,Working fulltime,2292
2016,Good,5,W. sou. central,$15000 - 19999,Black,Female,High school,24,Never married,Working fulltime,2295
2016,Good,10,W. sou. central,$15000 - 19999,White,Male,High school,66,Married,Working fulltime,2296
2016,Good,0,W. sou. central,$25000 or more,White,Male,High school,58,Married,"Unempl, laid off",2298
2016,Fair,10,W. sou. central,$25000 or more,White,Female,High school,54,Divorced,Working fulltime,2301
2016,Good,5,W. sou. central,$25000 or more,White,Male,High school,54,Married,Working fulltime,2305
2016,Good,10,W. sou. central,$15000 - 19999,Black,Female,Lt high school,35,Never married,Working fulltime,2308
2016,Good,0,W. sou. central,$10000 - 14999,Black,Male,Bachelor,68,Married,Working parttime,2309
2016,Fair,5,W. sou. central,$25000 or more,White,Male,Lt high school,55,Married,Working fulltime,2310
2016,Good,5,W. sou. central,$20000 - 24999,White,Female,High school,25,Married,Working fulltime,2317
2016,Good,5,Mountain,$25000 or more,White,Male,High school,30,Never married,Working fulltime,2318
2016,Good,10,Mountain,$25000 or more,White,Male,High school,51,Married,Working fulltime,2322
2016,Good,5,Mountain,$25000 or more,White,Male,Bachelor,35,Married,Working fulltime,2323
2016,Good,10,Mountain,$25000 or more,Black,Female,High school,22,Never married,Working fulltime,2324
2016,Good,10,Mountain,Lt $1000,Black,Female,Bachelor,25,Never married,School,2325
2016,Good,10,Mountain,$25000 or more,White,Female,Graduate,59,Never married,Working fulltime,2326
2016,Fair,0,Mountain,$4000 to 4999,Other,Female,High school,26,Never married,Working fulltime,2334
2016,Good,0,Mountain,$25000 or more,White,Female,High school,57,Divorced,Temp not working,2335
2016,Excellent,5,Mountain,$25000 or more,White,Male,Bachelor,38,Married,Working fulltime,2337
2016,Fair,0,Mountain,$7000 to 7999,Other,Male,Lt high school,22,Never married,Working parttime,2339
2016,Good,10,Mountain,$25000 or more,White,Female,Junior college,46,Divorced,Working fulltime,2341
2016,Excellent,10,Mountain,$8000 to 9999,White,Male,High school,31,Separated,Working fulltime,2344
2016,Excellent,5,Mountain,$25000 or more,White,Male,High school,53,Divorced,Working fulltime,2345
2016,Good,10,Mountain,$25000 or more,White,Male,Graduate,44,Married,Working fulltime,2349
2016,Excellent,5,Mountain,$20000 - 24999,Other,Female,Bachelor,54,Married,Working parttime,2353
2016,Good,10,Mountain,$25000 or more,White,Male,Bachelor,31,Never married,Temp not working,2355
2016,Good,10,Mountain,$25000 or more,White,Female,Graduate,50,Divorced,Working fulltime,2360
2016,Excellent,5,Mountain,$25000 or more,White,Female,Graduate,62,Divorced,Working fulltime,2361
2016,Good,10,Mountain,$25000 or more,White,Female,Bachelor,30,Married,Working fulltime,2364
2016,Good,5,Mountain,$25000 or more,White,Female,Graduate,36,Married,Working fulltime,2368
2016,Good,10,Mountain,$25000 or more,White,Male,High school,22,Never married,Working parttime,2371
2016,Good,10,Mountain,$25000 or more,White,Female,High school,37,Married,Working fulltime,2373
2016,Excellent,5,Mountain,$25000 or more,Black,Male,High school,61,Married,Working fulltime,2376
2016,Fair,10,Mountain,$1000 to 2999,White,Female,High school,21,Never married,Working fulltime,2379
2016,Fair,10,Pacific,$15000 - 19999,Other,Male,High school,46,Divorced,Working parttime,2382
2016,Fair,5,Pacific,$25000 or more,White,Male,Lt high school,49,Married,Working fulltime,2385
2016,Good,10,Pacific,$10000 - 14999,White,Female,Lt high school,42,Married,Working fulltime,2386
2016,Good,10,Pacific,$7000 to 7999,White,Male,High school,68,Married,Working parttime,2389
2016,Fair,10,Pacific,$1000 to 2999,White,Male,High school,19,Never married,Working parttime,2390
